-3.305467665195465088e-01,4.402581751346588135e-01,-2.319006472826004028e-01,3.258287310600280762e-01,4.074768126010894775e-01,2.990867197513580322e-01,3.491752147674560547e-01,-7.003557085990905762e-01,-2.948941588401794434e-01,1.954097747802734375e-01
-4.457338899374008179e-02,-5.179318785667419434e-01,1.151963025331497192e-01,-2.701374888420104980e-01,3.035775423049926758e-01,3.269160985946655273e-01,1.062448844313621521e-01,-1.084674239158630371e+00,-1.772966384887695312e-01,-3.323222696781158447e-01
8.455700278282165527e-01,-1.993391662836074829e-01,1.088346481323242188e+00,7.225264608860015869e-02,5.693528056144714355e-01,2.525162398815155029e-01,1.231852769851684570e+00,-5.777619779109954834e-02,-2.058730870485305786e-01,5.119879245758056641e-01
6.351029872894287109e-02,-3.678936958312988281e-01,3.237338662147521973e-01,-1.410104986280202866e-02,-5.387549996376037598e-01,1.502595692873001099e-01,3.115007281303405762e-01,-7.904829382896423340e-01,7.571295499801635742e-01,-6.205912306904792786e-02
-4.056604802608489990e-01,2.849031388759613037e-01,6.287009119987487793e-01,3.653784394264221191e-01,-1.938594728708267212e-01,2.862902581691741943e-01,4.121788144111633301e-01,3.107132315635681152e-01,4.390075206756591797e-01,-1.555404365062713623e-01
4.191721975803375244e-01,-1.206302270293235779e-01,-9.542628377676010132e-02,1.866496652364730835e-01,-6.121684908866882324e-01,2.995487451553344727e-01,-1.789056420326232910e+00,-1.090931817889213562e-01,-7.681431174278259277e-01,-2.569100558757781982e-01
-3.024539053440093994e-01,-8.607212901115417480e-01,-5.998522639274597168e-01,-2.676979005336761475e-01,3.619772493839263916e-01,1.064628124237060547e+00,6.174773573875427246e-01,5.843329429626464844e-01,-3.935718238353729248e-01,-2.347265630960464478e-01
6.964923143386840820e-01,7.925134897232055664e-01,1.191881820559501648e-01,7.933502197265625000e-01,-3.159203827381134033e-01,7.897731661796569824e-01,-9.107912182807922363e-01,1.360474526882171631e-01,2.493796125054359436e-02,8.410276174545288086e-01
8.595294356346130371e-01,-3.507167100906372070e-02,5.362676382064819336e-01,2.510148286819458008e-01,2.539840638637542725e-01,-5.262175202369689941e-01,-5.287107229232788086e-01,-5.968280434608459473e-01,-3.305534124374389648e-01,5.293453335762023926e-01
-1.058846592903137207e+00,-6.226077675819396973e-01,-2.134386450052261353e-02,-1.559749960899353027e+00,-1.077955722808837891e+00,-1.320316553115844727e+00,-1.777964234352111816e-01,6.491927504539489746e-01,8.422889709472656250e-01,-2.130546569824218750e-01
-8.844841122627258301e-01,-1.069505333900451660e+00,1.688841730356216431e-01,-3.131142258644104004e-01,8.559512495994567871e-01,2.396663427352905273e-01,4.829798936843872070e-01,-7.957834005355834961e-01,1.410442441701889038e-01,-6.046804189682006836e-01
3.898193836212158203e-01,1.197882890701293945e+00,-6.681491136550903320e-01,-2.429903447628021240e-01,-9.442822933197021484e-01,5.726107954978942871e-01,-8.313968181610107422e-01,2.163619995117187500e-01,2.234472781419754028e-01,1.086793661117553711e+00
1.766689866781234741e-01,-1.516677886247634888e-01,-1.229175329208374023e+00,-9.356487989425659180e-01,-8.072237968444824219e-01,2.764596939086914062e-01,4.163903594017028809e-01,-1.727034807205200195e+00,-3.023990988731384277e-02,-8.869806304574012756e-03
2.894061803817749023e-01,6.907646059989929199e-01,-2.227214574813842773e-01,9.395956397056579590e-01,2.428235709667205811e-01,1.693671226501464844e+00,1.115281105041503906e+00,7.052748650312423706e-02,1.457409188151359558e-02,1.014811173081398010e-01
1.071180403232574463e-01,1.341838855296373367e-02,-1.465610116720199585e-01,2.451701313257217407e-01,-2.533498108386993408e-01,-9.400151968002319336e-01,-1.105298921465873718e-01,9.260295629501342773e-01,-2.910839021205902100e-02,3.645869195461273193e-01
1.086600184440612793e+00,-1.033971831202507019e-01,1.436464935541152954e-01,9.026346802711486816e-01,-3.828844130039215088e-01,-4.282871782779693604e-01,4.700443446636199951e-01,-4.456543028354644775e-01,6.134694814682006836e-01,-4.230432808399200439e-01
5.188897848129272461e-01,-1.123178303241729736e-01,5.115455389022827148e-01,-8.695470094680786133e-01,-3.042526841163635254e-01,1.718184500932693481e-01,-6.978011727333068848e-01,-6.040643453598022461e-01,4.457398951053619385e-01,-9.459239840507507324e-01
-7.001781463623046875e-01,8.153734803199768066e-01,-2.672794461250305176e-01,4.798844754695892334e-01,-6.818874478340148926e-01,2.276886403560638428e-01,5.920243859291076660e-01,1.096575483679771423e-01,-1.951874494552612305e-01,-6.212542653083801270e-01
-7.885440438985824585e-02,1.906137347221374512e+00,1.198260426521301270e+00,1.429067730903625488e+00,-2.495931684970855713e-01,5.028873682022094727e-01,7.027526944875717163e-02,3.988143801689147949e-01,3.651137351989746094e-01,-1.193568482995033264e-01
-6.409970521926879883e-01,-1.819251418113708496e+00,-5.766633749008178711e-01,-8.158092498779296875e-01,4.318299293518066406e-01,-1.367473721504211426e+00,1.347592324018478394e-01,-1.797078609466552734e+00,-1.525185108184814453e+00,-3.107036948204040527e-01
6.723609566688537598e-01,1.491464376449584961e-01,1.021673679351806641e+00,-8.033450245857238770e-01,6.719208359718322754e-01,-3.596226274967193604e-01,-1.828905791044235229e-01,2.676939405500888824e-02,3.045211732387542725e-01,1.448383331298828125e+00
-6.154733300209045410e-01,4.644805192947387695e-01,-5.312510728836059570e-01,-9.842705130577087402e-01,-1.199462771415710449e+00,2.864516377449035645e-01,-2.842411398887634277e-02,-7.596799731254577637e-01,-6.432539224624633789e-01,2.341314703226089478e-01
-1.955053806304931641e-01,-1.031566858291625977e+00,-5.558378696441650391e-01,7.709398269653320312e-01,5.146937817335128784e-02,-1.608566045761108398e-01,-3.050846047699451447e-02,1.734808981418609619e-01,-5.429598093032836914e-01,-1.230347231030464172e-01
8.630123138427734375e-01,-9.640072286128997803e-02,7.232952117919921875e-01,-1.001997962594032288e-01,1.065914511680603027e+00,6.680576205253601074e-01,5.200131535530090332e-01,-1.238936424255371094e+00,2.783845961093902588e-01,8.275477886199951172e-01
8.514670133590698242e-01,5.002231001853942871e-01,3.881968855857849121e-01,-6.135321259498596191e-01,8.759410977363586426e-01,2.440389245748519897e-01,6.149082183837890625e-01,-2.335949540138244629e-01,-4.775216281414031982e-01,-4.406580328941345215e-01
8.198929429054260254e-01,7.807620763778686523e-01,5.551550984382629395e-01,-3.917762637138366699e-01,5.663054436445236206e-02,-2.565768957138061523e-01,2.627597153186798096e-01,3.243276774883270264e-01,1.249761506915092468e-01,-9.197497963905334473e-01
6.338474750518798828e-01,-6.145411729812622070e-02,7.293824106454849243e-02,-2.101834297180175781e+00,2.548158764839172363e-01,-1.002116799354553223e+00,1.939136534929275513e-01,-1.473246812820434570e+00,1.601830571889877319e-01,-5.949916243553161621e-01
3.240409791469573975e-01,5.047010183334350586e-01,-1.323893070220947266e+00,-3.355985581874847412e-01,-7.374483346939086914e-01,-6.894010901451110840e-01,-8.051322698593139648e-01,-4.190662205219268799e-01,-3.444322049617767334e-01,-2.565134763717651367e-01
-5.858866572380065918e-01,1.994062960147857666e-02,-1.915623545646667480e-01,2.933498024940490723e-01,5.659285187721252441e-02,9.488429874181747437e-02,-8.174245357513427734e-01,1.581446975469589233e-01,-1.345600008964538574e+00,4.919666051864624023e-01
2.965457737445831299e-01,1.259468346834182739e-01,1.168245598673820496e-01,2.800716757774353027e-01,-7.046286463737487793e-01,-4.796946644783020020e-01,-6.421408653259277344e-01,1.335395425558090210e-01,1.417092204093933105e+00,6.016226410865783691e-01
2.904345989227294922e-01,-2.209863960742950439e-01,-1.391058415174484253e-01,-3.473425507545471191e-01,-5.007625818252563477e-01,-7.829487323760986328e-01,1.080344766378402710e-01,1.448094099760055542e-01,-3.187640309333801270e-01,3.235783278942108154e-01
-5.125033855438232422e-01,4.377295672893524170e-01,5.015809535980224609e-01,1.271202445030212402e+00,1.516487449407577515e-01,-2.163477241992950439e-02,-1.889829486608505249e-01,9.553136229515075684e-01,-1.193311452865600586e+00,-1.194830536842346191e+00
8.226781487464904785e-01,-2.726985216140747070e-01,-6.296578645706176758e-01,-3.683563470840454102e-01,3.557285368442535400e-01,2.651256918907165527e-01,-7.911219000816345215e-01,4.644521176815032959e-01,4.887412786483764648e-01,1.258481025695800781e+00
-7.760137915611267090e-01,-3.631086647510528564e-01,-8.210282772779464722e-02,1.938106417655944824e-01,6.326450109481811523e-01,9.278886914253234863e-01,1.086658954620361328e+00,5.504112243652343750e-01,7.724355459213256836e-01,6.330611109733581543e-01
-1.574951857328414917e-01,-7.667849659919738770e-01,-3.599402904510498047e-01,5.892378836870193481e-02,6.090727448463439941e-01,-7.941123247146606445e-01,7.897055745124816895e-01,-4.333361685276031494e-01,7.385557144880294800e-02,-8.953053355216979980e-01
6.352920085191726685e-02,-1.066215753555297852e+00,-1.007901787757873535e+00,-8.724706172943115234e-01,-7.802067399024963379e-01,-5.096157193183898926e-01,-7.858270406723022461e-01,-9.802985787391662598e-01,5.741757750511169434e-01,-6.737136840820312500e-02
-7.741155624389648438e-01,-1.101166605949401855e+00,1.320832222700119019e-01,-7.088563591241836548e-02,1.582208871841430664e-01,5.998357534408569336e-01,7.038021087646484375e-01,2.727470695972442627e-01,-1.180774196982383728e-01,4.880257546901702881e-01
-7.693511247634887695e-02,-3.993515074253082275e-01,-1.059074997901916504e+00,-4.814734309911727905e-02,-1.345985889434814453e+00,-1.114862799644470215e+00,-7.492596507072448730e-01,-1.796292304992675781e+00,-1.091989874839782715e+00,1.297575235366821289e-01
-3.589276373386383057e-01,5.922102332115173340e-01,5.101398229598999023e-01,9.883566498756408691e-01,-1.037302374839782715e+00,-7.198444604873657227e-01,-6.040901541709899902e-01,4.732913076877593994e-01,8.412218093872070312e-02,2.589801549911499023e-01
-4.201927185058593750e-01,6.426262259483337402e-01,9.325215816497802734e-01,2.315920144319534302e-01,7.779437303543090820e-01,1.116637349128723145e+00,6.407544612884521484e-01,2.492292821407318115e-01,2.086514681577682495e-01,-2.572893202304840088e-01
-3.402689099311828613e-01,-1.692451834678649902e+00,-2.626312077045440674e-01,-5.249860286712646484e-01,3.110987544059753418e-01,-2.013631016016006470e-01,1.145770192146301270e+00,-5.829627811908721924e-02,6.817476749420166016e-01,-4.978482127189636230e-01
7.612656801939010620e-02,1.968525908887386322e-02,4.328720569610595703e-01,-1.306187510490417480e+00,-5.965470671653747559e-01,-1.545802235603332520e+00,-1.148327291011810303e-01,-1.469611763954162598e+00,9.925281256437301636e-02,-6.312388181686401367e-01
3.072379529476165771e-01,1.435723435133695602e-02,7.640448212623596191e-02,1.848654597997665405e-01,-2.790219187736511230e-01,-4.590215384960174561e-01,-3.463721647858619690e-02,3.319192230701446533e-01,8.948468565940856934e-01,-5.766344442963600159e-02
-2.443472146987915039e-01,-5.706508457660675049e-02,4.136619865894317627e-01,-1.699781179428100586e+00,-1.159023165702819824e+00,2.856269851326942444e-02,-7.308317720890045166e-02,-1.733938157558441162e-01,7.521230578422546387e-01,6.508352756500244141e-01
2.954881452023983002e-02,-9.171419143676757812e-01,4.899518787860870361e-01,-8.842337131500244141e-01,6.182541847229003906e-01,6.199902892112731934e-01,1.003289461135864258e+00,-1.356245398521423340e+00,5.103949904441833496e-01,3.536264970898628235e-02
-3.272272944450378418e-01,8.518754839897155762e-01,-7.900259457528591156e-03,9.562005996704101562e-01,-1.192762237042188644e-02,2.349354028701782227e+00,7.696228027343750000e-01,9.159728884696960449e-01,-4.310866594314575195e-01,7.504482269287109375e-01
-3.069103658199310303e-01,7.476706504821777344e-01,1.443796992301940918e+00,1.289050430059432983e-01,-7.066190242767333984e-02,-8.847298026084899902e-01,-9.377579689025878906e-01,1.744100093841552734e+00,3.190278261899948120e-02,6.273301243782043457e-01
5.248892307281494141e-01,1.354831755161285400e-01,-5.002768337726593018e-02,2.755092680454254150e-01,-1.042951822280883789e+00,-8.850988149642944336e-01,-2.264527529478073120e-01,-9.731726646423339844e-01,1.120080798864364624e-01,-1.623934507369995117e-02
-8.668857067823410034e-02,1.349732466042041779e-02,5.394985079765319824e-01,-1.097097754478454590e+00,8.893966674804687500e-02,-4.637784510850906372e-02,-6.211203336715698242e-02,4.450559020042419434e-01,-2.806097567081451416e-01,-2.608467936515808105e-01
2.444883733987808228e-01,5.834013819694519043e-01,5.134580731391906738e-01,-2.076451852917671204e-02,1.649779528379440308e-01,2.090218514204025269e-01,4.095772206783294678e-01,5.155216455459594727e-01,-2.356494516134262085e-01,2.785779943224042654e-04
-7.337087392807006836e-02,5.356409549713134766e-01,-5.410485863685607910e-01,-9.684719443321228027e-01,9.218463897705078125e-01,3.013346493244171143e-01,7.861616611480712891e-01,-5.324311852455139160e-01,4.484228491783142090e-01,1.540436595678329468e-01
-7.376527190208435059e-01,-5.261864066123962402e-01,5.986176729202270508e-01,-7.099639773368835449e-01,-6.504035592079162598e-01,-1.638731956481933594e+00,-6.125913262367248535e-01,-6.501256227493286133e-01,1.850403100252151489e-01,-5.334460139274597168e-01
8.269946277141571045e-02,-1.341138929128646851e-01,1.394030302762985229e-01,-2.261717021465301514e-01,-1.454496383666992188e-01,1.131085753440856934e-01,1.963313072919845581e-01,-1.322041392326354980e+00,-4.843583106994628906e-01,-4.866930656135082245e-03
-8.747005462646484375e-01,-6.555381417274475098e-01,-3.777016401290893555e-01,1.663841605186462402e+00,-2.630257606506347656e-02,1.284065365791320801e+00,-1.347129464149475098e+00,3.761400580406188965e-01,-1.069630503654479980e+00,1.139258742332458496e-01
5.615331530570983887e-01,-1.182638704776763916e-01,8.767457008361816406e-01,-2.752633094787597656e-01,-4.341465830802917480e-01,-6.335594654083251953e-01,-6.584994196891784668e-01,8.885473012924194336e-01,-1.208723485469818115e-01,5.647424459457397461e-01
1.302840232849121094e+00,9.004424810409545898e-01,2.040102630853652954e-01,5.762115716934204102e-01,-9.753363579511642456e-02,7.946552634239196777e-01,3.358214795589447021e-01,-5.737562775611877441e-01,4.797242209315299988e-02,6.045834422111511230e-01
-4.393914341926574707e-01,3.017650544643402100e-01,-2.279432713985443115e-01,7.904414534568786621e-01,4.788766205310821533e-01,-3.935147821903228760e-01,8.252781629562377930e-02,4.745706170797348022e-02,-7.536153793334960938e-01,-2.434721440076828003e-01
-3.775025308132171631e-01,-5.110612511634826660e-01,-8.206686936318874359e-03,4.472127649933099747e-03,2.912274599075317383e-01,-4.336305260658264160e-01,6.836038827896118164e-01,-8.253103494644165039e-02,9.230768680572509766e-01,1.010524272918701172e+00
-2.773015499114990234e-01,-9.914951324462890625e-01,6.813902854919433594e-01,-8.409488797187805176e-01,1.201176643371582031e+00,4.540320634841918945e-01,-5.887675285339355469e-01,-5.615944862365722656e-01,-4.115675762295722961e-02,1.204972416162490845e-01
3.808361291885375977e-01,3.038409650325775146e-01,5.761727318167686462e-02,5.820544362068176270e-01,6.766399741172790527e-02,-2.272045463323593140e-01,-7.164546847343444824e-01,4.351749271154403687e-02,1.564397662878036499e-01,1.112726449966430664e+00
5.676899552345275879e-01,-6.368722319602966309e-01,4.161522686481475830e-01,-6.372638940811157227e-01,1.894335597753524780e-01,-1.552395075559616089e-01,6.394691467285156250e-01,-9.216438531875610352e-01,1.776538044214248657e-01,-3.727178573608398438e-01
-2.582302391529083252e-01,-1.275487422943115234e+00,9.950834512710571289e-01,3.335698693990707397e-02,3.629665076732635498e-01,-9.558795690536499023e-01,8.466266840696334839e-02,-1.129853725433349609e+00,-2.758934497833251953e-01,-1.140437841415405273e+00
-3.294068947434425354e-02,2.490221261978149414e-01,-1.949755400419235229e-01,-5.366694182157516479e-02,-1.176980376243591309e+00,-8.394348621368408203e-01,-1.258353948593139648e+00,-1.430937409400939941e+00,7.540621757507324219e-01,3.241277933120727539e-01
-4.301902651786804199e-01,-4.812425374984741211e-01,-5.402157902717590332e-01,9.966042637825012207e-01,2.712166011333465576e-01,3.498870730400085449e-01,-1.854348480701446533e-01,9.745899438858032227e-01,2.852736711502075195e-01,1.152599900960922241e-01
-5.140671730041503906e-01,-6.591765284538269043e-01,2.568762749433517456e-02,4.415933191776275635e-01,6.855270266532897949e-01,-8.746663928031921387e-01,-1.021377563476562500e+00,2.619210183620452881e-01,-6.803602725267410278e-02,-2.359206676483154297e-01
-5.033568143844604492e-01,-3.952285051345825195e-01,-1.475892364978790283e-01,-2.502262964844703674e-02,2.977575957775115967e-01,-4.088076055049896240e-01,-3.947093486785888672e-01,4.367129206657409668e-01,-7.421379089355468750e-01,5.903618037700653076e-02
-7.799879908561706543e-01,-2.475315034389495850e-01,5.425992012023925781e-01,-5.678679943084716797e-01,2.427155673503875732e-01,6.900496780872344971e-02,1.730975694954395294e-02,-4.582150876522064209e-01,8.448127508163452148e-01,-2.773684263229370117e-01
-6.780230402946472168e-01,4.193096160888671875e-01,-1.043134331703186035e+00,4.483529031276702881e-01,-1.571906208992004395e-01,1.504512429237365723e-01,3.925549983978271484e-01,2.115506976842880249e-01,-4.951767027378082275e-01,-2.762186229228973389e-01
5.139947533607482910e-01,4.215168654918670654e-01,-8.056752383708953857e-02,4.808446466922760010e-01,-4.792976975440979004e-01,1.849061399698257446e-01,2.813453376293182373e-01,-2.552465796470642090e-01,-1.964085251092910767e-01,7.646690011024475098e-01
9.959871172904968262e-01,2.968951761722564697e-01,3.117860555648803711e-01,-2.256741523742675781e-01,-5.445237755775451660e-01,4.466917365789413452e-02,-2.209200561046600342e-01,4.530141875147819519e-02,-2.010623663663864136e-01,9.364874958992004395e-01
-1.915824413299560547e+00,-2.386986911296844482e-01,1.058246791362762451e-01,9.649074673652648926e-01,-9.247381091117858887e-01,1.422732472419738770e-01,-4.059376418590545654e-01,4.591976106166839600e-01,-1.022278785705566406e+00,-6.136475801467895508e-01
5.151242762804031372e-02,-7.646424770355224609e-01,5.612811073660850525e-02,-1.003203868865966797e+00,8.886557072401046753e-02,-9.391999244689941406e-02,-2.969667315483093262e-01,-1.969711542129516602e+00,-1.171507358551025391e+00,-1.579028844833374023e+00
-8.675362914800643921e-03,5.952185988426208496e-01,-5.907101035118103027e-01,1.547326326370239258e+00,-9.549027681350708008e-01,6.754410266876220703e-01,4.654291272163391113e-01,1.505369663238525391e+00,-1.668898016214370728e-01,-3.425606787204742432e-01
-3.294431269168853760e-01,2.300921529531478882e-01,2.525917440652847290e-02,3.957697004079818726e-02,-5.263173580169677734e-01,1.716364771127700806e-01,-1.626457452774047852e+00,-1.575443297624588013e-01,-1.144105195999145508e+00,2.048833221197128296e-01
-9.078026413917541504e-01,-4.509326443076133728e-02,-9.873401522636413574e-01,-2.858881354331970215e-01,-6.662564873695373535e-01,-7.149048447608947754e-01,6.563214659690856934e-01,-4.188131093978881836e-01,-6.801005005836486816e-01,2.369879186153411865e-01
-1.778017580509185791e-01,2.676050662994384766e-01,3.182724416255950928e-01,6.212078928947448730e-01,1.625687181949615479e-01,-6.914038062095642090e-01,-5.240628123283386230e-01,-1.058990597724914551e+00,-6.299332976341247559e-01,7.476778626441955566e-01
2.759270071983337402e-01,-1.045629620552062988e+00,-1.865802258253097534e-01,7.469523549079895020e-01,2.504997849464416504e-01,-3.966512978076934814e-01,1.328495889902114868e-01,8.275980949401855469e-01,9.247969090938568115e-02,-3.447051346302032471e-01
-3.678524792194366455e-01,8.696172237396240234e-01,-1.424057874828577042e-02,3.327284753322601318e-01,-5.427909493446350098e-01,8.904519677162170410e-01,5.289736986160278320e-01,1.488295048475265503e-01,9.869549274444580078e-01,-1.142476033419370651e-02
-7.554953098297119141e-01,-5.461207628250122070e-01,-2.912403047084808350e-01,-1.062026381492614746e+00,-1.672711491584777832e+00,-5.758727788925170898e-01,-5.442056059837341309e-01,-7.725535035133361816e-01,-7.679620385169982910e-01,1.029295921325683594e-01
-2.764507830142974854e-01,1.244541555643081665e-01,-3.136118352413177490e-01,-3.474665880203247070e-01,1.333671212196350098e-01,6.145726442337036133e-01,1.130822747945785522e-01,4.753105342388153076e-01,-8.904579877853393555e-01,-9.465908408164978027e-01
-1.629729755222797394e-02,-2.175008356571197510e-01,-6.461228728294372559e-01,5.299643799662590027e-02,8.722164034843444824e-01,-2.114073485136032104e-01,-1.616629660129547119e-01,-6.933306455612182617e-01,-9.724088758230209351e-02,5.389643907546997070e-01
2.800349593162536621e-01,1.081845283508300781e+00,8.936486840248107910e-01,2.779042422771453857e-01,4.038248956203460693e-01,8.105998635292053223e-01,3.372928500175476074e-01,-8.683573454618453979e-02,6.389648467302322388e-02,5.380087718367576599e-02
-2.193934202194213867e+00,-7.439447045326232910e-01,-6.156420707702636719e-01,1.659559905529022217e-01,-4.609318077564239502e-01,2.283496409654617310e-02,3.624719679355621338e-01,1.179688498377799988e-01,-1.207286119461059570e+00,-1.004980564117431641e+00
-3.801536858081817627e-01,2.473497837781906128e-01,-2.238216400146484375e-01,3.283931016921997070e-01,7.678748369216918945e-01,5.209969878196716309e-01,5.801171064376831055e-02,1.197262853384017944e-01,9.004017710685729980e-02,-1.587820053100585938e-01
5.922353267669677734e-02,-6.602403521537780762e-01,-2.361118048429489136e-02,-2.602055668830871582e-01,2.301200777292251587e-01,6.125530600547790527e-02,4.672419428825378418e-01,-1.145541816949844360e-01,-1.084361895918846130e-01,-1.030298233032226562e+00
-2.593933939933776855e-01,-2.130351364612579346e-01,-1.369429945945739746e+00,6.040232181549072266e-01,9.054106473922729492e-01,-1.239614635705947876e-01,5.924701690673828125e-01,9.139895439147949219e-01,-4.033726751804351807e-01,-7.414309382438659668e-01
-2.595974132418632507e-02,4.089055582880973816e-02,3.562319651246070862e-02,6.583750844001770020e-01,8.697642087936401367e-01,4.252268746495246887e-02,8.509867191314697266e-01,4.260123074054718018e-01,5.643332600593566895e-01,6.133291721343994141e-01
-8.744165301322937012e-01,1.370768155902624130e-02,4.399370849132537842e-01,2.580631077289581299e-01,-4.056100845336914062e-01,-1.782813519239425659e-01,-4.561995565891265869e-01,-1.986913681030273438e-01,-1.483051478862762451e-01,-6.021068692207336426e-01
-1.163753792643547058e-01,-3.291543424129486084e-01,-1.086562946438789368e-01,-4.803028404712677002e-01,1.386390924453735352e-01,-3.722506761550903320e-01,2.125226408243179321e-01,2.866554856300354004e-01,7.680321931838989258e-01,-1.840497702360153198e-01
-2.139796018600463867e-01,-5.169480443000793457e-01,-4.170773625373840332e-01,-1.580413341522216797e+00,-8.682796359062194824e-01,-8.766375780105590820e-01,-6.273591518402099609e-01,-1.149794235825538635e-01,-5.034942626953125000e-01,-1.102479360997676849e-02
9.190770983695983887e-01,-2.596162855625152588e-01,2.098394781351089478e-01,7.986431121826171875e-01,2.248555421829223633e-01,1.411531567573547363e+00,3.514211177825927734e-01,-1.593820452690124512e-01,-5.543941259384155273e-01,2.553223967552185059e-01
4.770692065358161926e-02,3.314176499843597412e-01,-2.331733852624893188e-01,6.578814238309860229e-02,-2.662695348262786865e-01,-1.336866974830627441e+00,-3.884391486644744873e-01,-1.230020880699157715e+00,4.420757591724395752e-01,6.487647891044616699e-01
5.125806331634521484e-01,-2.086179852485656738e-01,-2.495198845863342285e-01,-6.073395535349845886e-02,-6.827141642570495605e-01,2.528446018695831299e-01,-4.262274801731109619e-01,-5.872581601142883301e-01,-2.424013167619705200e-01,-1.613041311502456665e-01
-1.714734882116317749e-01,-3.214667141437530518e-01,-4.380693435668945312e-01,1.151690125465393066e+00,1.815848350524902344e-01,4.734326526522636414e-02,1.009272709488868713e-01,5.368387699127197266e-01,5.510596036911010742e-01,1.190837740898132324e+00
7.153689861297607422e-01,4.205016195774078369e-01,-5.585978627204895020e-01,4.442768916487693787e-02,-1.582057118415832520e+00,-4.183655977249145508e-01,-2.049073696136474609e+00,-4.758231639862060547e-01,-4.656468518078327179e-03,1.047958970069885254e+00
-6.550709009170532227e-01,-6.792230606079101562e-01,3.061446547508239746e-01,-7.052845358848571777e-01,-6.855099648237228394e-02,-4.686094820499420166e-01,-5.599178075790405273e-01,-3.829827308654785156e-01,-1.066972851753234863e+00,7.777886986732482910e-01
6.111431121826171875e-01,-1.921032816171646118e-01,-2.387258410453796387e-01,1.005292654037475586e+00,-1.859322935342788696e-02,3.223083019256591797e-01,-6.803785264492034912e-02,-5.600751638412475586e-01,1.786456853151321411e-01,1.186762690544128418e+00
-4.986964166164398193e-02,4.599443674087524414e-01,-6.878263354301452637e-01,-7.703610658645629883e-01,-6.347496509552001953e-01,-5.538578629493713379e-01,1.136656384915113449e-02,-2.496676295995712280e-01,-9.253189563751220703e-01,5.542095750570297241e-02
-5.412148237228393555e-01,-5.486352443695068359e-01,-4.682923853397369385e-02,-8.541141748428344727e-01,-9.919102787971496582e-01,-1.061284899711608887e+00,-7.400766015052795410e-01,-1.106730461120605469e+00,-6.724478006362915039e-01,-4.957641065120697021e-01
-1.229231953620910645e+00,-1.826441287994384766e-01,-6.562020778656005859e-01,-1.207943320274353027e+00,-7.897791862487792969e-01,1.167602185159921646e-02,-5.974971055984497070e-01,-6.308398842811584473e-01,-4.846563041210174561e-01,-4.252366349101066589e-02
-1.287026107311248779e-01,3.612231016159057617e-01,2.765203714370727539e-01,6.073065996170043945e-01,3.843267858028411865e-01,3.575627505779266357e-01,-1.563056409358978271e-01,9.493699073791503906e-01,1.183344364166259766e+00,4.231256544589996338e-01
